id_documento,texto_extraido,categoria_calidad,razon_etiqueta,prediccion_ia,id_cluster,nombre_cluster,etiqueta_iso,tipo_innovacion,tsne_x,tsne_y
ANTIGRAVITY_399,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo (figura 3) r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad,1,Mainstream,7.752783,-4.632016
ANTIGRAVITY_400,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant. La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,0.41225755,-0.6596081
ANTIGRAVITY_401,"tesis

buscador semantico institucional con rag local
la meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de pdfs normativos. se utilizara un modelo transformer ligero (fastembed) y una base de datos vectorial qdrant. pagina 4 de 10  la arquitectura no dependera de apis externas, priorizando privacidad y baja latencia.

la capa web se construira en fastapi y react. el proyecto define metricas de exactitud, faithfulness y latencia p95. ademas, se incluiran pruebas unitarias y despliegue modular con docker compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,1.6839737,-0.10423026
ANTIGRAVITY_402,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant. (figura 3)  La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,1.5714679,-0.687846
ANTIGRAVITY_403,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant. La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,0.41225755,-0.6596081
ANTIGRAVITY_404,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant.

Capitulo II
 La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,0.7608563,-1.3944852
ANTIGRAVITY_405,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant. (figura 3)  La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,1.5714679,-0.687846
ANTIGRAVITY_406,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant.

Capitulo II
 La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,0.7608563,-1.3944852
ANTIGRAVITY_407,"TESIS

BUSCADOR SEMANTICO INSTITUCIONAL CON RAG LOCAL
LA META ES IMPLEMENTAR UN SISTEMA DE RECUPERACION AUMENTADA POR GENERACION PARA RESPONDER DUDAS ESTUDIANTILES A PARTIR DE PDFS NORMATIVOS. SE UTILIZARA UN MODELO TRANSFORMER LIGERO (FASTEMBED) Y UNA BASE DE DATOS VECTORIAL QDRANT. LA ARQUITECTURA NO DEPENDERA DE APIS EXTERNAS, PRIORIZANDO PRIVACIDAD Y BAJA LATENCIA.

LA CAPA WEB SE CONSTRUIRA EN FASTAPI Y REACT. EL PROYECTO DEFINE METRICAS DE EXACTITUD, FAITHFULNESS Y LATENCIA P95. ADEMAS, SE INCLUIRAN PRUEBAS UNITARIAS Y DESPLIEGUE MODULAR CON DOCKER COMPOSE.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,6,Analítica y Ciencia de Datos,1,Mainstream,1.1746014,-4.5358334
ANTIGRAVITY_408,"TESIS

BUSCADOR SEMANTICO INSTITUCIONAL CON RAG LOCAL
LA META ES IMPLEMENTAR UN SISTEMA DE RECUPERACION AUMENTADA POR GENERACION PARA RESPONDER DUDAS ESTUDIANTILES A PARTIR DE PDFS NORMATIVOS. SE UTILIZARA UN MODELO TRANSFORMER LIGERO (FASTEMBED) Y UNA BASE DE DATOS VECTORIAL QDRANT.

VER ANEXO B

 LA ARQUITECTURA NO DEPENDERA DE APIS EXTERNAS, PRIORIZANDO PRIVACIDAD Y BAJA LATENCIA.

LA CAPA WEB SE CONSTRUIRA EN FASTAPI Y REACT. EL PROYECTO DEFINE METRICAS DE EXACTITUD, FAITHFULNESS Y LATENCIA P95. ADEMAS, SE INCLUIRAN PRUEBAS UNITARIAS Y DESPLIEGUE MODULAR CON DOCKER COMPOSE.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,6,Analítica y Ciencia de Datos,1,Mainstream,1.2075319,-4.6135435
ANTIGRAVITY_409,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant.

Capitulo II
 La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU,1,Mainstream,0.7608563,-1.3944852
ANTIGRAVITY_410,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.623746,3.8343506
ANTIGRAVITY_411,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio 

ver anexo b

de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.034735,4.432217
ANTIGRAVITY_412,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio 

ver anexo b

de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.034693,4.432212
ANTIGRAVITY_413,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.327573,1.6484941
ANTIGRAVITY_414,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

ver anexo B

de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-12.761713,0.38584286
ANTIGRAVITY_415,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-13.360138,2.4383657
ANTIGRAVITY_416,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-12.439315,2.6655405
ANTIGRAVITY_417,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-13.360231,2.4382186
ANTIGRAVITY_418,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.89881,1.1988908
ANTIGRAVITY_419,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.36871,1.7633032
ANTIGRAVITY_420,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.327483,1.6486499
ANTIGRAVITY_421,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

ver anexo B

de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-12.498639,0.5496038
ANTIGRAVITY_422,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.408371,1.054691
ANTIGRAVITY_423,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-12.355476,2.4881518
ANTIGRAVITY_424,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-15.049561,1.5466682
ANTIGRAVITY_425,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.623702,3.8343494
ANTIGRAVITY_426,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

Capitulo II
de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-13.337362,1.5280738
ANTIGRAVITY_427,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-13.360243,2.4382505
ANTIGRAVITY_428,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-12.427737,2.6651938
ANTIGRAVITY_429,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.63931,2.1876028
ANTIGRAVITY_430,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.63931,2.1876028
ANTIGRAVITY_431,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.63931,2.1876028
ANTIGRAVITY_432,"PROYECTO FINAL

SISTEMA DE ADMINISTRACION PARA BIBLIOTECA
SE REQUIERE UN SOFTWARE PARA LLEVAR EL CONTROL DE LIBROS, PRESTAMOS Y DEVOLUCIONES. EL DESARROLLO SE HARA USANDO PHP NATIVO, HTML Y CSS, CON UNA BASE DE DATOS MYSQL. EL SISTEMA CONTARA CON INICIO 

VER ANEXO B

DE SESION, ALTAS, BAJAS Y MODIFICACIONES DE LOS EJEMPLARES.

SE PLANEA HACER PRUEBAS MANUALES COMPROBANDO QUE EL REGISTRO SE GUARDE CORRECTAMENTE. TAMBIEN SE GENERARAN REPORTES EN PDF PARA EL ENCARGADO. ES UNA SOLUCION QUE AUTOMATIZA EL PROCESO DE PAPEL.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-10.6949005,0.3538729
ANTIGRAVITY_433,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-15.083839,1.8531793
ANTIGRAVITY_434,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio  (figura 3) de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica,1,Mainstream,-14.089459,4.2619514
ANTIGRAVITY_446,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo (figura 3) r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad,1,Mainstream,7.752783,-4.632016
ANTIGRAVITY_448,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo

Capitulo II
r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad,1,Mainstream,7.5948143,-4.8684254
ANTIGRAVITY_449,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo 1. 2. 3. r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad,1,Mainstream,7.6616974,-4.540684
