id_documento,texto_extraido,categoria_calidad,razon_etiqueta,prediccion_ia,id_cluster,nombre_cluster
ANTIGRAVITY_409,"Tesis

Buscador semantico institucional con RAG local
La meta es implementar un sistema de recuperacion aumentada por generacion para responder dudas estudiantiles a partir de PDFs normativos. Se utilizara un modelo Transformer ligero (FastEmbed) y una base de datos vectorial Qdrant.

Capitulo II
 La arquitectura no dependera de APIs externas, priorizando privacidad y baja latencia.

La capa web se construira en FastAPI y React. El proyecto define metricas de exactitud, faithfulness y latencia p95. Ademas, se incluiran pruebas unitarias y despliegue modular con Docker Compose.",Excelente,RAG moderno bien estructurado con MLOps y evaluacion.,Excelente,3,IoT y Sensores MPU
ANTIGRAVITY_410,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_411,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio 

ver anexo b

de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_412,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio 

ver anexo b

de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_413,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_414,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

ver anexo B

de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_415,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_416,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_417,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_418,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_419,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_420,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_421,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

ver anexo B

de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_422,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_423,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_424,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_425,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_426,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio 

Capitulo II
de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_427,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  1. 2. 3. de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_428,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio  pagina 4 de 10 de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_429,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_430,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_431,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_432,"PROYECTO FINAL

SISTEMA DE ADMINISTRACION PARA BIBLIOTECA
SE REQUIERE UN SOFTWARE PARA LLEVAR EL CONTROL DE LIBROS, PRESTAMOS Y DEVOLUCIONES. EL DESARROLLO SE HARA USANDO PHP NATIVO, HTML Y CSS, CON UNA BASE DE DATOS MYSQL. EL SISTEMA CONTARA CON INICIO 

VER ANEXO B

DE SESION, ALTAS, BAJAS Y MODIFICACIONES DE LOS EJEMPLARES.

SE PLANEA HACER PRUEBAS MANUALES COMPROBANDO QUE EL REGISTRO SE GUARDE CORRECTAMENTE. TAMBIEN SE GENERARAN REPORTES EN PDF PARA EL ENCARGADO. ES UNA SOLUCION QUE AUTOMATIZA EL PROCESO DE PAPEL.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_433,"Proyecto final

Sistema de administracion para biblioteca
Se requiere un software para llevar el control de libros, prestamos y devoluciones. El desarrollo se hara usando PHP nativo, HTML y CSS, con una base de datos MySQL. El sistema contara con inicio de sesion, altas, bajas y modificaciones de los ejemplares.

Se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. Tambien se generaran reportes en PDF para el encargado. Es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_434,"proyecto final

sistema de administracion para biblioteca
se requiere un software para llevar el control de libros, prestamos y devoluciones. el desarrollo se hara usando php nativo, html y css, con una base de datos mysql. el sistema contara con inicio  (figura 3) de sesion, altas, bajas y modificaciones de los ejemplares.

se planea hacer pruebas manuales comprobando que el registro se guarde correctamente. tambien se generaran reportes en pdf para el encargado. es una solucion que automatiza el proceso de papel.",Regular,Desarrollo tradicional PHP/MySQL funcional pero sin profundidad tecnica.,Regular,2,RAG y Búsqueda Semántica
ANTIGRAVITY_446,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo (figura 3) r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad
ANTIGRAVITY_448,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo

Capitulo II
r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad
ANTIGRAVITY_449,"BOLETIN FACULTAD

Se llevo a cabo la exposicion anual de proyectos de ingenieria, donde se destacaron maquetas de puentes, robots seguidores de linea y sensores de humedad.
El directo 1. 2. 3. r agradecio a los asistentes y entrego diplomas a los tres primeros lugares de la competencia de programacion competitiva.

El evento termino con una comida en la explanada principal.",Ruido,Nota periodistica sin estructura de propuesta.,Excelente,4,Gestión de Redes y Ciberseguridad
